Continent,Country,Temp_1995,Temp_1996,Temp_1997,Temp_1998,Temp_1999,Temp_2000,Temp_2001,Temp_2002,Temp_2003,Temp_2004,Temp_2005,Temp_2006,Temp_2007,Temp_2008,Temp_2009,Temp_2010,Temp_2011,Temp_2012,Temp_2013,Temp_2014,Temp_2015,Temp_2016,Temp_2017,Temp_2018,Temp_2019,Temp_2020,CO2_1995,CO2_1996,CO2_1997,CO2_1998,CO2_1999,CO2_2000,CO2_2001,CO2_2002,CO2_2003,CO2_2004,CO2_2005,CO2_2006,CO2_2007,CO2_2008,CO2_2009,CO2_2010,CO2_2011,CO2_2012,CO2_2013,CO2_2014,CO2_2015,CO2_2016,CO2_2017,CO2_2018,CO2_2019,CO2_2020
Europe,Croatia,,52.178978978978954,51.821388888888904,52.35028089887642,53.65730027548205,55.85412087912089,54.16164383561641,54.754722222222206,54.45945205479454,53.04726775956282,52.23835616438351,54.22054794520546,55.78291316526609,55.22060439560433,55.246978021978045,53.21671232876718,54.72739726027395,55.56366120218577,54.370136986301326,56.22087912087915,55.70494505494507,54.832132963988926,55.572054794520554,56.49275766016704,56.55710306406687,47.549624060150386,3.34476183055088,3.34739418537723,3.76403552874141,4.08802915182359,4.10264865220626,4.0360745536,4.46455774690079,4.7131287576932,5.02112399988939,4.90003716953956,4.97547066281993,5.00985929769698,5.30646136841834,5.04124992313859,4.71661934771151,4.52977084699612,4.4450549476221,4.07797621028232,3.99714358826503,3.83079514409838,3.94953949039919,4.04297771940008,4.22057683649365,4.02006632837905,4.06451947763153,3.86070539173057
North America,Cuba,75.82825484764548,75.2952522255193,77.2272997032641,76.64134897360707,75.71742857142856,75.14871060171922,75.26938202247192,76.44222222222221,76.27438016528926,76.22361111111114,75.96767123287678,75.97205479452047,76.08324175824178,75.57443820224712,75.55193370165748,74.42739726027399,75.34219178082188,75.05109289617485,75.91671232876712,75.38021978021975,76.7785714285714,75.9580110497237,75.82876712328765,75.89749999999998,76.75097493036212,75.2390977443609,2.12099660803446,2.29894451634771,2.49571540759342,2.45723170655003,2.52920164905555,2.55300140260158,2.46564205615036,2.36556663886315,2.28842784276794,2.25961119592948,2.34017723811087,2.37821507322414,2.45588087972843,2.37190985339653,2.39113335463347,2.48972203595315,2.44154421168434,2.53693202667895,2.54997116568281,2.35413332090837,2.57584418337596,2.39608281140947,2.31478144967474,2.35469857464228,2.15774090266798,2.15276967847473
Europe,Cyprus,64.99393939393937,69.69531772575253,63.424637681159474,71.31666666666666,65.79868421052635,72.80611510791371,67.96958904109584,67.40430107526882,58.12142857142856,72.9527659574468,66.42958904109585,66.32821917808215,67.18156424581005,68.05534246575347,69.02695312499998,90.1,,,,,,,,,,,6.78093453522538,7.05783027936795,7.02518521489831,7.22672905779197,7.37559038213826,7.51679168815391,7.24697615123908,7.29845631311126,7.83135902434148,7.63612661041108,7.61844518456949,7.57922303347046,7.73564471776458,7.77259037523229,7.44940925710233,6.9916773333475,6.66727215248462,6.13787832149935,5.50803449623297,5.78745024405371,5.77109022303079,6.02664204541186,6.09107149801866,5.9061510578579,5.85187933947248,5.47199800894842
Europe,Denmark,46.24136986301372,43.45327868852458,47.078630136986305,46.67451523545704,47.67637362637366,48.314754098360645,46.6764383561644,47.97340720221606,47.11150684931507,47.066939890710415,47.11561643835618,48.22684931506845,48.59313186813185,48.409289617486294,47.51373626373631,44.386575342465754,47.742739726027395,46.79535519125686,46.90164383561643,49.88159340659342,48.374725274725286,48.08784530386742,47.95479452054794,49.46011080332411,49.30278551532029,42.32761194029851,11.47221877745,13.9414912273702,12.0373525707045,11.2571332367687,10.6596472358313,9.85127020370004,10.1227088314642,10.0149536889517,10.9884401920834,9.94122885590458,9.26331394138722,10.6917586613287,9.77973200464786,9.12471027761107,8.67875710991754,8.67475665065938,7.73672793386388,6.83460751287831,7.11686267972613,6.34715312817014,5.93032476740055,6.16973434054759,5.75613445319845,5.71891295897775,5.10738642637222,4.69123730751634
North America,Dominican Republic,77.79473684210527,78.49255014326648,79.40552486187842,79.52,78.80911680911676,78.8378531073446,79.27802816901404,79.65181058495823,79.77827298050138,79.04501424501423,79.76999999999991,80.08575581395348,80.12828571428568,79.14482758620686,79.41464088397785,80.13123287671242,79.4706043956045,79.51191860465114,80.62672064777327,80.83926174496641,81.13371104815863,80.12422535211269,80.11019283746559,79.65521126760562,81.04406779661016,79.5512195121951,1.50509170999395,1.58861722094266,1.77946806876402,2.006260228352,2.11546888772274,2.18605044895725,2.18982724730766,2.37451508515934,2.09927249914012,1.91108672918118,2.03941878288681,2.19389610356038,2.19382557667849,2.16123200504718,2.03742492921635,2.1155194662714,2.11171803128455,2.16147493311157,2.09580517022116,2.08621475250958,2.26704601804065,2.33609927132434,2.21196208145507,2.35622376638923,2.36863439614581,2.08018172191441
Africa,Ethiopia,62.29250000000004,61.65892351274784,62.87546583850936,62.40795454545458,62.633333333333304,62.53694029850745,63.91201923076922,66.15535714285716,64.15,63.444,64.17785016286646,63.8872262773723,62.57322580645157,63.14383561643829,62.735384615384625,61.438492063492085,62.79150141643065,62.487921348314565,62.98361111111111,63.63343023255809,64.09552238805969,63.10250000000003,62.45277777777774,62.1211604095563,63.11902017291072,65.17819548872181,0.0447956710543586,0.0483675435904799,0.0499465325178318,0.0511209895677924,0.0488125103731963,0.0530643134257323,0.0637694596607203,0.0643209963134495,0.0686412431478002,0.0708383442212328,0.0651801201859715,0.0678219197764366,0.0727289934281699,0.0769075705004338,0.0753207992315423,0.0725387745198668,0.0822442858627317,0.090618147260683,0.104968497193462,0.125220099867699,0.127315885004371,0.144807033553953,0.146790211829337,0.153230325883588,0.155169188831947,0.154431771590205
Europe,Finland,42.24219178082193,40.04672131147543,42.07534246575342,41.25069252077564,43.278571428571446,44.53606557377052,42.01205479452054,42.33047091412742,41.38876712328768,41.710655737704904,42.68356164383561,43.189589041095886,43.578021978022,44.62295081967211,42.04560439560439,40.11041095890408,44.211780821917806,41.507650273224066,43.63972602739723,44.10384615384615,44.920329670329686,42.90414364640888,42.81698630136985,44.0141274238227,43.87715877437328,36.508955223880605,10.9817553188365,12.2106563805414,11.7949311602415,11.1119864604585,10.9399253582537,10.6443731309922,11.7748661914168,12.1985394756526,13.7555932134462,12.9458059145721,10.5717089431837,12.7272102369268,12.3097271173365,10.6636260517985,10.148381558573,11.6580824827459,10.2302556366865,9.12603706225985,9.2280857485569,8.45218320494398,7.81369792414716,8.31624752993602,7.80931895529113,8.04918842721228,7.42303960115952,6.57014512772575
Europe,France,56.4077134986226,54.32352941176474,56.87465753424661,55.473743016759784,56.097390109890114,55.76420765027321,55.21260273972605,55.76371191135732,56.39082191780832,54.93183060109288,55.06406035665302,55.90506849315067,55.12843406593405,54.54897119341572,55.23695054945054,53.39917808219173,56.67671232876717,54.80778688524594,54.21893004115227,55.48310439560433,55.67857142857141,55.00275862068967,55.612602739726,55.979548660084625,56.22402777777784,50.816417910447754,5.91638313661577,6.15764639491384,5.98867492689338,6.33269034381028,6.19795380238336,6.12651544488878,6.14105166085935,6.0043644845786,6.05295599834043,6.02631953482719,6.02667784171445,5.84238818030875,5.67076460296602,5.5640399420339,5.31413736475439,5.35040786583849,5.12710544623814,5.15235849401422,5.12789942785166,4.61480713608279,4.67593508663906,4.70347567349874,4.74791692880333,4.57051742845134,4.46016494835631,3.95368245187991
Africa,Gabon,79.57030716723548,78.65803921568627,80.5279411764706,80.53563218390804,79.79820895522391,79.25542857142851,79.29393939393941,79.73222222222219,79.86470588235294,79.83543543543547,79.62853185595567,79.66821917808224,80.24297520661159,79.9245856353591,79.92417582417583,80.13753424657536,79.34520547945203,78.33251366120213,79.62493150684925,79.78107344632771,79.97472527472523,80.97707182320443,80.36630136986297,80.22714681440448,80.53816155988864,82.79253731343283,4.64456970098862,5.04611068476388,4.71681784971428,5.28113820761891,4.85820832970654,4.77636328642075,4.76488416412187,4.43871040831902,4.66947862663759,4.29825489905512,4.1542068346964,3.61862027747791,3.18827777469489,3.29540156177147,3.149348489485,3.36746722147384,3.259317348378,3.05001075295162,3.0439443052508,3.03126056572549,3.01491187897365,3.05995668692354,2.4972724702892,2.33593611713804,2.35176354398661,2.33327357514897
Europe,Georgia,57.05972602739726,55.59344262295079,55.50547945205479,58.17285318559559,57.195054945054935,57.17896174863391,57.10138121546962,56.28559556786707,55.84465753424652,56.671311475409816,57.15726495726497,43.23669724770645,,,,,,,,,,,,,,,1.75564793261599,1.41667996898278,1.26873571954198,1.17597364694704,1.08780157375459,1.17062709047122,0.875902662757048,0.743594029430579,0.798940010162622,0.858876491467507,1.08728602328423,1.21156690368155,1.45760873000535,1.25733769630311,1.47448405641855,1.40547363862154,1.73616463029767,1.92900055083653,2.15834227262897,2.32671060548785,2.52314190948536,2.63275300770891,2.65748105420488,2.60970672866505,2.83579124666916,2.75470919618902
Europe,Germany,50.723846153846154,47.20932835820898,49.173047858942056,50.48752997601918,51.00147895335608,52.09814600231746,49.56413708690329,51.21849148418492,48.6065333333334,50.52431761786596,50.20402930402932,49.170921985815674,50.91717990275523,50.786604361370784,50.254250386398795,47.79140708915149,50.84508333333339,48.57158469945353,47.51753424657532,50.112912087912115,49.91978021978023,49.105248618784515,48.79342465753423,51.46115942028986,50.59479015918959,43.01343283582088,10.7086223200894,11.0399715040613,10.6375197902363,10.545804765172,10.1533792049799,10.0993658941276,10.2936122892644,10.1030113350959,10.138763607454,9.9504461302536,9.7294631214949,9.88647957169216,9.52762326749987,9.61745788706108,8.97173140678443,9.45338862684134,9.29900290355714,9.45128904680279,9.62422936749002,9.08852776834501,9.08734480366678,9.07297238768971,8.8583445114547,8.53704268780674,7.9271876239049,7.2552210281684
Europe,Greece,64.94657534246574,64.54125683060111,63.93534246575343,65.5019337016574,66.71675824175824,65.80218579234972,66.14054794520544,65.1952908587258,64.91863013698631,64.65491803278688,64.27342465753425,64.17134986225898,65.7659279778393,65.89917582417583,65.74738292011014,67.12876712328763,66.22191780821923,60.161006289308204,,,,,,,,,7.84257717152933,7.80047696252168,7.85664244720065,8.12715142536609,8.12097681982899,8.74165078631788,8.89399981513758,8.86039305369224,9.17056717242844,9.11394933209897,9.27863716282251,9.13788494425138,9.44111462280805,9.06364335794312,8.52976096102131,7.87481473681996,7.61350463430599,7.25081215401234,6.61037895212413,6.38505903145612,6.28508782508784,6.20348737018687,6.21083158316487,6.05813051890443,5.59528435262632,4.76718493701839
North America,Guatemala,66.4782608695652,66.5852830188679,67.53561643835617,67.8869565217391,65.83186813186815,65.8502747252747,66.24578651685391,67.14061624649852,67.23109243697482,66.74944444444445,66.9134615384615,66.56840659340651,66.96346153846154,66.23983286908079,67.1551246537396,66.59068493150683,66.50109589041092,66.37103825136612,66.83205479452054,66.80165289256202,67.51767955801097,67.48895027624305,66.8315068493151,66.89359331476327,67.69805013927575,68.16417910447763,0.619153543196097,0.588595818407276,0.608646613823303,0.751868400171461,0.72658857095672,0.814796784851732,0.828871340888922,0.863904873407061,0.851253780204383,0.850047957326968,0.892596490718621,0.874124842110202,0.923216168681838,0.82044214919553,0.848874193850226,0.804898452539667,0.810858922089052,0.824228643300048,0.867210613999047,0.914557101787262,1.05707310890778,1.1026182595186,1.02751728089616,1.10575367270347,1.14537281500282,1.00040733564819
Africa,Guinea,81.6284518828452,80.84631268436577,82.54428571428575,83.62727272727271,81.59954954954958,80.94067796610173,81.39413580246915,81.74135802469132,81.50515759312322,81.92786885245899,82.04581005586594,81.87301136363635,81.69730639730635,82.23975155279504,81.5960784313726,82.81451612903227,82.57864406779656,81.03928571428574,80.89638888888894,80.70000000000006,80.7117824773414,81.05847953216373,81.43438395415474,81.02199413489735,81.6666666666667,83.88560606060608,0.155523036088173,0.160143379345487,0.164469196356508,0.170483869656036,0.175402821589067,0.179309813748813,0.185715434225419,0.190083926046219,0.194693404910528,0.197845361458643,0.2008290049774,0.203780561323598,0.207236095803933,0.205812295464573,0.211958041867326,0.243682823651839,0.24902846886389,0.228832188369081,0.195379103300369,0.196384745395564,0.216953417676487,0.235227854196447,0.271355057259789,0.297494261984837,0.350765779082478,0.34364615086247
Africa,Guinea-Bissau,83.66228571428573,83.15953757225435,83.4097014925373,84.30000000000001,,,,,,,,82.57622950819675,83.98640776699028,83.85130434782609,82.59458689458691,82.72676056338037,81.82333333333334,81.51774647887326,81.96034482758621,81.79942693409738,81.56502890173412,81.91163434903052,81.90383561643836,81.03722222222221,81.99241573033707,84.21526717557254,0.165589292011794,0.155180939221676,0.16972875229151,0.145599377064382,0.158809887324551,0.119429759458715,0.117864130175444,0.119470038376639,0.148291380782015,0.15248598932895,0.151843173181669,0.153243320267225,0.158489202879967,0.150225304364126,0.153614860175118,0.153775475044984,0.151334634749042,0.148845809657673,0.145722021990242,0.151206699443415,0.157581198477963,0.166253123378351,0.16310020182719,0.165094768449133,0.16508860634868,0.163208368967987
South America,Guyana,,83.55625,80.69999999999999,81.9,83.43552123552126,82.63647058823531,83.50275862068966,83.32925925925927,83.01422222222222,84.0629921259843,84.06929133858267,83.22760416666668,,,,84.37142857142858,83.06283783783788,,,,,,,,,,2.0362144450697,2.0966836568817,2.28042229257784,2.30951094031032,2.2899313205297,2.1873365557782,2.16343844308241,2.13317234912004,2.12711126772045,2.19837879919624,1.95022041334248,1.75746043802011,2.12181816499476,2.1265000331499,2.16596695143346,2.35221918570137,2.46106714322185,2.6893702131549,2.64322603087956,2.74710077684509,2.7547610627908,3.26523837188623,3.24113136945596,3.29351227349226,3.50033114116629,3.47277101663067
North America,Haiti,86.29625468164797,86.09945945945948,87.43142857142858,,84.38245614035088,84.01166666666671,85.43493150684932,85.93492647058815,87.50718562874252,86.29314285714283,85.68904109589045,84.87500000000004,85.93950617283951,86.41060606060606,86.61692307692307,85.05826330532207,84.7129834254143,84.57889610389613,85.37475409836068,85.10899999999998,86.47243401759535,85.15380281690142,84.9818681318681,85.16511627906978,83.37623188405796,81.77499999999999,0.118298494516289,0.136180083038708,0.160981972343747,0.162512951413838,0.168316473464726,0.17622731445625,0.188034674040336,0.210955411424242,0.205430057834298,0.185995876354923,0.187095995346744,0.185489594107155,0.2171147200893,0.211931869747068,0.204652562349971,0.249743977372476,0.270992108746441,0.238940563023005,0.258338055000553,0.290138810726091,0.310537245413729,0.314036533462437,0.30618371925255,0.298729952296593,0.297241022260954,0.283815024249564
North America,Honduras,72.64346590909088,70.49633802816899,72.06363636363636,72.91284916201123,71.0988505747126,71.12877094972072,72.12527777777771,72.22237960339939,71.7556473829201,71.9398280802292,72.35536723163841,71.72152974504247,71.66933701657454,70.99916434540394,71.35185185185179,70.84022038567494,71.04328767123289,71.0155737704918,71.63123287671232,72.01483516483512,73.10439560439558,72.7582872928177,71.36986301369873,69.82770083102496,70.68725761772852,74.09586776859507,0.665510374289159,0.653320059231496,0.657002997341194,0.741693359331966,0.732581844623547,0.749197240384724,0.848233095115563,0.867219342475713,0.933950449889411,1.02361958375043,0.921871350193328,1.0296054330424,1.07718353624511,1.05990327800926,0.975305721598656,0.937979274004421,1.09833523997205,1.13568962715046,1.08083592531217,1.08285131015576,1.13380970799413,1.09871281471182,0.974047356339701,0.922234078945353,1.02385531471622,0.872911171700029
Europe,Hungary,50.27287671232873,48.61939890710383,50.38602739726026,51.535911602209936,50.6486263736264,53.127049180327866,51.44027397260275,52.795844875346226,51.736263736263744,48.69672131147543,48.35178082191782,50.0315068493151,53.28626373626369,52.63999999999999,52.499175824175815,50.0997260273972,51.536164383561626,52.56174863387979,52.29726027397263,53.69148351648354,53.602197802197814,52.21491712707178,52.22164383561643,54.0376731301939,54.03509749303622,43.4082089552239,5.56021827937262,5.66904769340015,5.53813493356874,5.58641298895347,5.65668672033195,5.3504510002036,5.52441522890234,5.47318097125118,5.74427180984904,5.57524349603736,5.54385244865578,5.50645046304525,5.35516886805399,5.28125195503412,4.77309893092146,4.78803898751033,4.7040297031798,4.37758218903705,4.12031356861289,4.11750182537459,4.40759693053804,4.50869128796621,5.05210173390467,5.03325434726835,4.8368762665486,4.59165290704788
Europe,Iceland,38.906027397260274,41.16393442622952,41.36821917808218,40.365927977839306,39.95219780219779,40.175683060109314,41.5482191780822,41.924930747922446,43.20164383561646,42.29071038251366,41.37589041095893,41.97780821917809,42.17857142857142,41.81912568306013,42.25357142857143,42.85342465753421,41.90876712328765,42.23306010928963,41.06246575342467,42.93186813186814,40.31126373626377,42.94254143646408,41.94986301369864,41.34611111111112,42.4050139275766,35.07388059701493,7.48179221439574,8.42910053697065,7.94447640966628,7.85770324068499,7.62629740321075,7.91394178624135,7.59134358945566,7.80379308785732,7.68997758366405,7.90892034210508,7.62046142336234,7.61022707072835,7.64836342861545,6.87628775038278,6.61854511317147,6.15997308523115,5.91933269386297,5.79921176367877,6.27555874031702,6.25408539155614,6.21948823360488,4.86824728192011,4.86604542807222,4.81768876817655,4.54345010442003,3.94746536485266
Asia,India,79.97914659325535,79.84135802469135,79.58924657534256,80.54767522553783,80.43844566712512,80.20862422997939,79.83392734749842,80.67814018043032,80.14256339958875,80.20416666666657,79.9172602739726,80.50561643835623,80.14139599170686,79.9241426611797,81.3775257731958,81.05226648351639,80.26982817869406,80.66755464480866,80.1994516792324,80.7396978021978,81.43935439560431,82.19559532002745,81.72997256515761,81.57531120331964,81.3625087108015,77.56467289719627,0.765189640436571,0.787231756113946,0.817360076229187,0.818720963289576,0.866242338513132,0.885077949226179,0.883746998008724,0.897242648505059,0.905456601736005,0.955470157428994,0.984261472618751,1.03653392155165,1.1235994817209,1.18036124666151,1.27887360284089,1.33803383522422,1.39687849773199,1.49820412282441,1.52767440026001,1.64246527737333,1.63132348717228,1.63991401876928,1.70492672078233,1.79559529858433,1.75253436625037,1.57609323191648
Asia,Indonesia,82.31442953020134,81.89090909090915,82.58518518518524,83.10120000000003,82.47602040816328,83.02769230769232,82.73125,85.46666666666668,84.44999999999997,84.78446601941752,84.07959183673465,84.5217054263566,83.25930232558139,83.14104046242778,83.57614942528731,83.28232044198887,83.56263736263742,83.66639118457307,83.18815426997239,83.46804407713488,83.35977961432512,83.5814404432133,83.4857142857143,83.57019498607244,84.01782729805012,83.18345864661653,1.1288917791437,1.1755109680584,1.27625247310355,1.26388340791736,1.32458290502927,1.3109381334086,1.39123766548666,1.38851451403432,1.49667347544607,1.51030150470751,1.49536891530725,1.57235136177763,1.61781217779373,1.58083241547306,1.62287572364692,1.70290597910492,1.92554222355036,1.92545004760659,1.77040203245853,1.89142782676209,1.88756448144649,1.84830385185678,1.94857443086369,2.12683683837158,2.24528577070833,2.07165896221472
Europe,Ireland,49.97041095890412,48.2084699453552,50.08958904109592,49.869252077562294,49.81895604395603,48.94180327868844,48.88657534246575,49.957340720221616,49.970684931506845,49.88196721311479,50.24684931506849,50.48904109589042,50.45757575757575,49.178082191780845,49.320054945054906,47.27205479452054,50.11863013698632,49.004644808743144,49.204109589041146,50.24835164835165,49.22115384615384,49.794475138121555,50.20904109589038,49.91712707182318,49.83259052924789,44.6641791044776,9.26840500869947,9.5728121709631,9.79064393029067,10.3480058695891,10.6459595833158,11.1778068493057,11.5914338545197,11.1725310641268,11.0312944683639,10.9790475404286,11.2142943339694,11.0593877607848,10.5945475071051,10.2262724232127,8.9481685637902,8.84787907428585,7.96668794720795,8.04636035875816,7.71834346349422,7.63385246922327,7.88760935074481,8.2033757874051,7.84814955647433,7.69902755440575,7.25774875667262,6.76822759018266
Asia,Israel,68.61563786008229,72.3535460992908,68.47750000000002,71.09542682926825,70.81768292682926,69.8430136986301,69.8896755162242,70.57130681818184,69.74182825484762,69.29764011799409,71.19529780564262,71.21671732522796,70.32071713147414,,,,,,,,,,,,,,8.4355816050496,8.56185874912157,8.7332762165867,8.62580807234969,8.65038367346939,9.0630147877246,9.00023295542786,9.29689497716895,9.40632614317533,9.27594360405346,8.80397108266836,9.12017806257709,9.27534435453545,9.12707968476357,8.7805519931602,9.25026234324991,8.99106338046306,9.61547310536628,8.31348098517278,7.8773324245043,7.9133542559158,7.63316171308214,7.56387361849127,6.91499302021885,6.9357521537442,6.34521600416707
Europe,Italy,56.169093406593355,55.83114754098373,57.585479452054805,57.41343490304712,57.80810439560433,58.03789329685364,57.57534246575334,57.34515235457065,58.35890410958904,56.81762295081969,56.22958904109584,57.23712328767131,57.735851648351655,57.79546703296707,58.10892857142854,56.775342465753376,58.281232876712345,58.06352459016392,57.697260273972695,59.100412087912126,58.65892857142861,58.948071625344305,58.880958904109626,60.009141274238246,59.50389972144844,50.23992537313435,7.32553621072634,7.24853083297285,7.30382462607205,7.49247224546883,7.60784644586191,7.66210832939307,7.66262915956549,7.77218397789502,8.06442103750509,8.18934076598023,8.17381434687257,8.02584391412222,7.86078687080444,7.5643247964943,6.71892118781227,6.83687516276224,6.6805503702131,6.32766192019354,5.75187766207853,5.38744255964141,5.56329428886422,5.49824437749353,5.43791206092819,5.37694036055885,5.31103098673157,4.73237277079935
Asia,Japan,55.523652968036615,54.4428961748633,55.9392694063927,56.52320441988953,56.58626373626371,55.88114754098355,54.89315068493149,55.79362880886426,55.19954337899547,57.16739526411656,55.49168949771691,56.2327853881278,57.349816849816875,56.6826166514181,56.90265567765566,57.44100456621,56.59652968036533,56.15127504553733,57.083287671232874,56.59542124542116,57.8114468864469,57.60617511520742,56.643105022831094,57.95868761552674,57.82878365831017,46.46094527363186,9.33264313950523,9.42012452587132,9.30217361987038,8.94209256329114,9.23118904533645,9.33772380028855,9.22020228236164,9.46887049315391,9.50476440282497,9.44956363835599,9.51276404248159,9.33129428879816,9.5936031749752,9.04895324957248,8.60923098549751,9.03600999453424,9.49500989572333,9.82785573811594,9.94449527247048,9.56430591784783,9.26804964566898,9.16671440712644,9.06369120751032,8.76197885041518,8.47840057488964,8.0314958696668
Asia,Jordan,63.28986301369866,64.39016393442628,62.61287671232879,65.4631578947368,64.9392857142857,63.86256830601093,65.14986301369862,63.94847645429368,63.907692307692365,64.25956284153001,64.39123287671234,64.27178082191782,64.64065934065933,65.2115068493151,65.04340659340654,68.17808219178085,63.7961643835617,65.63524590163934,64.82479338842974,65.45412087912088,65.24697802197808,65.98646408839774,65.7386301369863,66.62825484764542,65.20473537604458,54.119402985074615,3.05148159737293,3.00917226552702,3.03646329007228,3.0170900315271,2.95525448035914,3.21747234173507,3.14738026575975,3.19844519946045,3.20782518244137,3.35854651750237,3.49896645859653,3.31937135547279,3.25796556615731,3.01664150662918,3.04771349221952,2.91387220039999,2.91931904168507,3.34494706846206,3.09347308459958,2.95137713839159,2.66573038027454,2.4817715734492,2.54731566057105,2.36236318537572,2.16362144761182,1.9191724264898
Asia,Kazakhstan,48.61095890410961,46.72568306010928,50.07945205479448,48.82936288088639,49.84478021978023,50.0172131147541,49.96164383561642,50.21385041551239,48.06547945205484,50.118852459016445,49.28794520547944,50.30739726027397,49.71322314049586,50.02609890109889,49.07115384615389,49.124657534246595,48.47972602739725,47.86994535519126,51.31808219178086,49.930303030303065,53.32252747252745,52.665927977839296,52.13232876712327,50.9306406685237,53.12061281337047,42.75187969924813,11.0795989919983,9.84674571759674,8.62379335879025,9.01284531743062,8.21584936175902,8.07276392190989,7.90420999391924,8.82077519889026,9.80226935118937,10.5261951921084,11.1716693748985,12.1046688726905,12.8125768525733,15.3412531633198,13.274060944687,14.0732754184079,14.824684750479,14.5663225959365,15.2631047859855,12.1042254914238,10.8910512947587,11.3788397304605,11.9137581041033,11.8675495659661,11.0508703486337,11.2977433059429
Africa,Kenya,68.81245791245792,68.03693693693685,66.86888888888893,65.998406374502,67.93066666666665,65.96,65.20121212121208,65.81350210970463,66.67523809523802,67.55497076023399,68.3455089820359,69.31626016260164,,,,66.17032967032966,66.74318181818181,67.5796703296703,67.1445454545454,67.23183279742764,67.86656804733727,67.95595238095234,68.650144092219,66.8605042016807,68.34341736694678,68.97443609022558,0.244479320101046,0.260655736280214,0.2396607223794,0.254353746990163,0.257382506179099,0.27973260127852,0.247786635508931,0.233826765934642,0.202475058431098,0.220244197518061,0.242937186357954,0.264463997037475,0.25945667922109,0.265693416128019,0.307805552827632,0.323340092266238,0.327520882772203,0.296879604689277,0.32120873806002,0.364375325524079,0.386120073710359,0.403178474765564,0.41058150997657,0.385437968227287,0.382362032876395,0.374079219355755
Asia,Kuwait,79.04821917808218,80.3704918032787,79.12258953168046,81.05789473684214,81.26611570247928,80.28224043715845,80.78136986301375,80.45055555555558,80.8364383561644,80.3918032786885,80.01215469613265,80.73150684931511,80.47912087912086,80.29148351648352,80.40576923076925,82.32912087912086,79.76868131868129,80.84159779614325,80.20824175824177,81.05439560439564,81.6324099722992,81.03555555555556,81.6701657458563,82.6441666666666,81.59438202247192,69.07164179104478,21.8996001744781,20.917174596875,21.1792096137994,23.1561314263354,24.3639832600682,25.757493535845,26.7055251009954,27.1537450106576,27.6568327665969,28.7524245628357,31.2743160852875,30.6497944283025,28.1635443872172,28.6115061506717,27.7777897014899,27.4263799553979,26.4935548257298,25.1324210974698,23.9581430833469,22.7499904295637,22.7750200000358,22.5726979547119,21.9104008238737,21.4612299449757,21.1352142487222,21.1696102506992
Europe,Latvia,45.01895604395606,41.988524590163955,45.501095890410944,42.43525641025639,46.96071428571431,47.63698630136987,45.970958904109594,46.70831024930746,45.67205479452051,45.17295081967211,45.1082191780822,45.66986301369866,46.0892857142857,46.52252747252742,44.64093406593408,42.66,45.48109589041091,43.52923497267759,45.147397260274,46.119780219780225,46.88324175824176,45.78209366391181,45.16054794520549,46.66657458563534,47.351253481894176,39.82686567164178,3.6203691184424,3.66649818372129,3.50559898653884,3.37445472421587,3.15789869992746,2.92689489134337,3.14790965141603,3.18253221728416,3.31877156674847,3.36548361069355,3.44604406201718,3.69638430604272,3.87751809391794,3.72287608355585,3.43848652616254,4.06096622019446,3.83418240149458,3.72149107391712,3.7027854362936,3.65250564003487,3.69951965257617,3.64642259880778,3.66415617367092,4.03969750525899,3.95496550880907,3.64561216849281
Asia,Lebanon,69.14821917808217,69.34098360655736,68.6424657534247,70.43130193905816,70.56181318681324,69.42349726775956,70.93205479452057,70.27950138504156,70.11972602739726,69.7379781420765,69.6526027397261,69.20225988700565,70.22417582417579,70.4546703296703,70.73626373626368,72.6569863013698,70.00301369863013,70.87076502732238,70.90547945205483,71.217032967033,70.97664835164834,71.40773480662986,70.94242424242421,72.11464788732388,71.12234636871511,61.464179104477616,3.36012869856856,3.50092941848074,3.92630547983458,3.88998330614839,4.00821643192267,3.62742388746857,3.84828670372733,3.78625244171701,3.86584819283046,3.90821712963439,3.72145945633942,3.43944232291439,3.12699080673519,3.81495016074309,4.42377353879464,4.17636814924537,4.19719820751246,4.53236241673727,4.0931695513758,4.00854782860099,4.2220742810528,4.43470037080065,4.77487260306172,4.60461121532611,4.65529798386588,3.79219353680069
Africa,Madagascar,66.2354570637119,65.7337912087912,66.86541786743516,65.32076023391814,65.13735632183909,65.1139941690962,66.20657534246575,65.93019390581725,65.8631868131868,65.35382513661202,65.53671232876721,65.42794520547946,65.55055248618787,65.18246575342464,65.87664835164834,66.6101369863014,66.65999999999994,54.404098360655574,64.36465753424662,66.28873626373625,66.21868131868125,65.65911602209938,66.2049315068493,65.99116022099446,67.19860724233985,69.439552238806,0.0989102567153056,0.0913779782355159,0.0960436644045908,0.106678056570175,0.106137067304224,0.101996549055708,0.0998847074432671,0.0651832617996327,0.0876423398146388,0.0901627514537192,0.0909761836458385,0.0846028270674267,0.0864794796556158,0.0867882812762402,0.0798509567510527,0.0860427702237899,0.0981687170817389,0.119381317969332,0.124225069169491,0.124323710925382,0.132173016426922,0.124763836603653,0.133017230488787,0.123102264831808,0.142653575143316,0.0972695405949093
